,team_name,tournament_name,minute_label,minute_regulation,minute_stoppage,Event
4824,France,2010 FIFA World Cup,70',70,0,4
4825,Uruguay,2010 FIFA World Cup,43',43,0,4
4826,Argentina,2010 FIFA World Cup,77',77,0,4
4827,Argentina,2010 FIFA World Cup,89',89,0,4
4828,Nigeria,2010 FIFA World Cup,12',12,0,4
4829,South Korea,2010 FIFA World Cup,38',38,0,4
4830,South Korea,2010 FIFA World Cup,49',49,0,4
4831,Nigeria,2010 FIFA World Cup,69',69,0,6
4832,England,2010 FIFA World Cup,23',23,0,4
4833,United States,2010 FIFA World Cup,90'+1',90,1,4
4834,Australia,2010 FIFA World Cup,69',69,0,4
4835,Australia,2010 FIFA World Cup,73',73,0,4
4836,Serbia,2010 FIFA World Cup,84',84,0,4
4837,Germany,2010 FIFA World Cup,60',60,0,4
4838,Slovakia,2010 FIFA World Cup,25',25,0,4
4839,Slovakia,2010 FIFA World Cup,73',73,0,4
4840,Italy,2010 FIFA World Cup,81',81,0,4
4841,Slovakia,2010 FIFA World Cup,89',89,0,4
4842,Italy,2010 FIFA World Cup,90'+2',90,2,4
4843,Netherlands,2010 FIFA World Cup,36',36,0,4
4844,Cameroon,2010 FIFA World Cup,65',65,0,6
4845,Netherlands,2010 FIFA World Cup,83',83,0,4
4846,Japan,2010 FIFA World Cup,17',17,0,4
4847,Japan,2010 FIFA World Cup,30',30,0,4
4848,Denmark,2010 FIFA World Cup,81',81,0,4
4849,Japan,2010 FIFA World Cup,87',87,0,4
4850,Ivory Coast,2010 FIFA World Cup,14',14,0,4
4851,Ivory Coast,2010 FIFA World Cup,20',20,0,4
4852,Ivory Coast,2010 FIFA World Cup,82',82,0,4
4853,Spain,2010 FIFA World Cup,24',24,0,4
4854,Spain,2010 FIFA World Cup,37',37,0,4
4855,Chile,2010 FIFA World Cup,47',47,0,4
4856,Uruguay,2010 FIFA World Cup,8',8,0,4
4857,South Korea,2010 FIFA World Cup,68',68,0,4
4858,Uruguay,2010 FIFA World Cup,80',80,0,4
4859,Ghana,2010 FIFA World Cup,5',5,0,4
4860,United States,2010 FIFA World Cup,62',62,0,6
4861,Ghana,2010 FIFA World Cup,93',93,0,4
4862,Germany,2010 FIFA World Cup,20',20,0,4
4863,Germany,2010 FIFA World Cup,32',32,0,4
4864,England,2010 FIFA World Cup,37',37,0,4
4865,Germany,2010 FIFA World Cup,67',67,0,4
4866,Germany,2010 FIFA World Cup,70',70,0,4
4867,Argentina,2010 FIFA World Cup,26',26,0,4
4868,Argentina,2010 FIFA World Cup,33',33,0,4
4869,Argentina,2010 FIFA World Cup,52',52,0,4
4870,Mexico,2010 FIFA World Cup,71',71,0,4
4871,Netherlands,2010 FIFA World Cup,18',18,0,4
4872,Netherlands,2010 FIFA World Cup,84',84,0,4
4873,Slovakia,2010 FIFA World Cup,90'+4',90,4,6
4874,Brazil,2010 FIFA World Cup,35',35,0,4
4875,Brazil,2010 FIFA World Cup,38',38,0,4
4876,Brazil,2010 FIFA World Cup,59',59,0,4
4877,Spain,2010 FIFA World Cup,63',63,0,4
4878,Brazil,2010 FIFA World Cup,10',10,0,4
4879,Netherlands,2010 FIFA World Cup,53',53,0,4
4880,Netherlands,2010 FIFA World Cup,68',68,0,4
4881,Ghana,2010 FIFA World Cup,45'+2',45,2,4
4882,Uruguay,2010 FIFA World Cup,55',55,0,4
4883,Germany,2010 FIFA World Cup,3',3,0,4
4884,Germany,2010 FIFA World Cup,68',68,0,4
4885,Germany,2010 FIFA World Cup,74',74,0,4
4886,Germany,2010 FIFA World Cup,89',89,0,4
4887,Spain,2010 FIFA World Cup,83',83,0,4
4888,Netherlands,2010 FIFA World Cup,18',18,0,4
4889,Uruguay,2010 FIFA World Cup,41',41,0,4
4890,Netherlands,2010 FIFA World Cup,70',70,0,4
4891,Netherlands,2010 FIFA World Cup,73',73,0,4
4892,Uruguay,2010 FIFA World Cup,90'+2',90,2,4
4893,Spain,2010 FIFA World Cup,73',73,0,4
4894,Germany,2010 FIFA World Cup,19',19,0,4
4895,Uruguay,2010 FIFA World Cup,28',28,0,4
4896,Uruguay,2010 FIFA World Cup,51',51,0,4
4897,Germany,2010 FIFA World Cup,56',56,0,4
4898,Germany,2010 FIFA World Cup,82',82,0,4
4899,Spain,2010 FIFA World Cup,116',116,0,4
4900,Croatia,2014 FIFA World Cup,12',12,0,5
4901,Brazil,2014 FIFA World Cup,29',29,0,4
4902,Brazil,2014 FIFA World Cup,71',71,0,6
4903,Brazil,2014 FIFA World Cup,90'+1',90,1,4
4904,Mexico,2014 FIFA World Cup,61',61,0,4
4905,Spain,2014 FIFA World Cup,27',27,0,6
4906,Netherlands,2014 FIFA World Cup,44',44,0,4
4907,Netherlands,2014 FIFA World Cup,53',53,0,4
4908,Netherlands,2014 FIFA World Cup,64',64,0,4
4909,Netherlands,2014 FIFA World Cup,72',72,0,4
4910,Netherlands,2014 FIFA World Cup,80',80,0,4
4911,Chile,2014 FIFA World Cup,12',12,0,4
4912,Chile,2014 FIFA World Cup,14',14,0,4
4913,Australia,2014 FIFA World Cup,35',35,0,4
4914,Chile,2014 FIFA World Cup,90'+2',90,2,4
4915,Colombia,2014 FIFA World Cup,5',5,0,4
4916,Colombia,2014 FIFA World Cup,58',58,0,4
4917,Colombia,2014 FIFA World Cup,90'+3',90,3,4
4918,Uruguay,2014 FIFA World Cup,24',24,0,6
4919,Costa Rica,2014 FIFA World Cup,54',54,0,4
4920,Costa Rica,2014 FIFA World Cup,57',57,0,4
4921,Costa Rica,2014 FIFA World Cup,84',84,0,4
4922,Italy,2014 FIFA World Cup,35',35,0,4
4923,England,2014 FIFA World Cup,37',37,0,4
4924,Italy,2014 FIFA World Cup,50',50,0,4
4925,Japan,2014 FIFA World Cup,16',16,0,4
4926,Ivory Coast,2014 FIFA World Cup,64',64,0,4
4927,Ivory Coast,2014 FIFA World Cup,66',66,0,4
4928,Ecuador,2014 FIFA World Cup,22',22,0,4
4929,Switzerland,2014 FIFA World Cup,48',48,0,4
4930,Switzerland,2014 FIFA World Cup,90'+3',90,3,4
4931,France,2014 FIFA World Cup,45',45,0,6
4932,France,2014 FIFA World Cup,48',48,0,5
4933,France,2014 FIFA World Cup,72',72,0,4
4934,Argentina,2014 FIFA World Cup,3',3,0,5
4935,Argentina,2014 FIFA World Cup,65',65,0,4
4936,Bosnia and Herzegovina,2014 FIFA World Cup,85',85,0,4
4937,Germany,2014 FIFA World Cup,12',12,0,6
4938,Germany,2014 FIFA World Cup,32',32,0,4
4939,Germany,2014 FIFA World Cup,45'+1',45,1,4
4940,Germany,2014 FIFA World Cup,78',78,0,4
4941,United States,2014 FIFA World Cup,1',1,0,4
4942,Ghana,2014 FIFA World Cup,82',82,0,4
4943,United States,2014 FIFA World Cup,86',86,0,4
4944,Algeria,2014 FIFA World Cup,25',25,0,6
4945,Belgium,2014 FIFA World Cup,70',70,0,4
4946,Belgium,2014 FIFA World Cup,80',80,0,4
4947,South Korea,2014 FIFA World Cup,68',68,0,4
4948,Russia,2014 FIFA World Cup,74',74,0,4
4949,Netherlands,2014 FIFA World Cup,20',20,0,4
4950,Australia,2014 FIFA World Cup,21',21,0,4
4951,Australia,2014 FIFA World Cup,54',54,0,6
4952,Netherlands,2014 FIFA World Cup,58',58,0,4
4953,Netherlands,2014 FIFA World Cup,68',68,0,4
4954,Chile,2014 FIFA World Cup,20',20,0,4
4955,Chile,2014 FIFA World Cup,43',43,0,4
4956,Croatia,2014 FIFA World Cup,11',11,0,4
4957,Croatia,2014 FIFA World Cup,48',48,0,4
4958,Croatia,2014 FIFA World Cup,61',61,0,4
4959,Croatia,2014 FIFA World Cup,73',73,0,4
4960,Colombia,2014 FIFA World Cup,64',64,0,4
4961,Colombia,2014 FIFA World Cup,70',70,0,4
4962,Ivory Coast,2014 FIFA World Cup,73',73,0,4
4963,Uruguay,2014 FIFA World Cup,39',39,0,4
4964,England,2014 FIFA World Cup,75',75,0,4
4965,Uruguay,2014 FIFA World Cup,85',85,0,4
4966,Costa Rica,2014 FIFA World Cup,44',44,0,4
4967,France,2014 FIFA World Cup,17',17,0,4
4968,France,2014 FIFA World Cup,18',18,0,4
4969,France,2014 FIFA World Cup,40',40,0,4
4970,France,2014 FIFA World Cup,67',67,0,4
4971,France,2014 FIFA World Cup,73',73,0,4
4972,Switzerland,2014 FIFA World Cup,81',81,0,4
4973,Switzerland,2014 FIFA World Cup,87',87,0,4
4974,Honduras,2014 FIFA World Cup,31',31,0,4
4975,Ecuador,2014 FIFA World Cup,34',34,0,4
4976,Ecuador,2014 FIFA World Cup,65',65,0,4
4977,Argentina,2014 FIFA World Cup,90'+1',90,1,4
4978,Germany,2014 FIFA World Cup,51',51,0,4
4979,Ghana,2014 FIFA World Cup,54',54,0,4
4980,Ghana,2014 FIFA World Cup,63',63,0,4
4981,Germany,2014 FIFA World Cup,71',71,0,4
4982,Nigeria,2014 FIFA World Cup,29',29,0,4
4983,Belgium,2014 FIFA World Cup,88',88,0,4
4984,Algeria,2014 FIFA World Cup,26',26,0,4
4985,Algeria,2014 FIFA World Cup,28',28,0,4
4986,Algeria,2014 FIFA World Cup,38',38,0,4
4987,South Korea,2014 FIFA World Cup,50',50,0,4
4988,Algeria,2014 FIFA World Cup,62',62,0,4
4989,South Korea,2014 FIFA World Cup,72',72,0,4
4990,Portugal,2014 FIFA World Cup,5',5,0,4
4991,United States,2014 FIFA World Cup,64',64,0,4
4992,United States,2014 FIFA World Cup,81',81,0,4
4993,Portugal,2014 FIFA World Cup,90'+5',90,5,4
4994,Spain,2014 FIFA World Cup,36',36,0,4
4995,Spain,2014 FIFA World Cup,69',69,0,4
4996,Spain,2014 FIFA World Cup,82',82,0,4
4997,Netherlands,2014 FIFA World Cup,77',77,0,4
4998,Netherlands,2014 FIFA World Cup,90'+2',90,2,4
4999,Brazil,2014 FIFA World Cup,17',17,0,4
5000,Cameroon,2014 FIFA World Cup,26',26,0,4
5001,Brazil,2014 FIFA World Cup,35',35,0,4
5002,Brazil,2014 FIFA World Cup,49',49,0,4
5003,Brazil,2014 FIFA World Cup,84',84,0,4
5004,Mexico,2014 FIFA World Cup,72',72,0,4
5005,Mexico,2014 FIFA World Cup,75',75,0,4
5006,Mexico,2014 FIFA World Cup,82',82,0,4
5007,Croatia,2014 FIFA World Cup,87',87,0,4
5008,Uruguay,2014 FIFA World Cup,81',81,0,4
5009,Colombia,2014 FIFA World Cup,17',17,0,6
5010,Japan,2014 FIFA World Cup,45'+1',45,1,4
5011,Colombia,2014 FIFA World Cup,55',55,0,4
5012,Colombia,2014 FIFA World Cup,82',82,0,4
5013,Colombia,2014 FIFA World Cup,90',90,0,4
5014,Greece,2014 FIFA World Cup,42',42,0,4
5015,Ivory Coast,2014 FIFA World Cup,74',74,0,4
5016,Greece,2014 FIFA World Cup,90'+3',90,3,6
5017,Bosnia and Herzegovina,2014 FIFA World Cup,23',23,0,4
5018,Bosnia and Herzegovina,2014 FIFA World Cup,59',59,0,4
5019,Iran,2014 FIFA World Cup,82',82,0,4
5020,Bosnia and Herzegovina,2014 FIFA World Cup,83',83,0,4
5021,Argentina,2014 FIFA World Cup,3',3,0,4
5022,Nigeria,2014 FIFA World Cup,4',4,0,4
5023,Argentina,2014 FIFA World Cup,45'+1',45,1,4
5024,Nigeria,2014 FIFA World Cup,47',47,0,4
5025,Argentina,2014 FIFA World Cup,50',50,0,4
5026,Switzerland,2014 FIFA World Cup,6',6,0,4
5027,Switzerland,2014 FIFA World Cup,31',31,0,4
5028,Switzerland,2014 FIFA World Cup,71',71,0,4
5029,Portugal,2014 FIFA World Cup,31',31,0,5
5030,Ghana,2014 FIFA World Cup,57',57,0,4
5031,Portugal,2014 FIFA World Cup,80',80,0,4
5032,Germany,2014 FIFA World Cup,55',55,0,4
5033,Russia,2014 FIFA World Cup,6',6,0,4
5034,Algeria,2014 FIFA World Cup,60',60,0,4
5035,Belgium,2014 FIFA World Cup,78',78,0,4
5036,Brazil,2014 FIFA World Cup,18',18,0,4
5037,Chile,2014 FIFA World Cup,32',32,0,4
5038,Colombia,2014 FIFA World Cup,28',28,0,4
5039,Colombia,2014 FIFA World Cup,50',50,0,4
5040,Mexico,2014 FIFA World Cup,48',48,0,4
5041,Netherlands,2014 FIFA World Cup,88',88,0,4
5042,Netherlands,2014 FIFA World Cup,90'+4',90,4,6
5043,Costa Rica,2014 FIFA World Cup,52',52,0,4
5044,Greece,2014 FIFA World Cup,90'+1',90,1,4
5045,France,2014 FIFA World Cup,79',79,0,4
5046,France,2014 FIFA World Cup,90'+2',90,2,5
5047,Germany,2014 FIFA World Cup,92',92,0,4
5048,Germany,2014 FIFA World Cup,120',120,0,4
5049,Algeria,2014 FIFA World Cup,120'+1',120,1,4
5050,Argentina,2014 FIFA World Cup,118',118,0,4
5051,Belgium,2014 FIFA World Cup,93',93,0,4
5052,Belgium,2014 FIFA World Cup,105',105,0,4
5053,United States,2014 FIFA World Cup,107',107,0,4
5054,Germany,2014 FIFA World Cup,13',13,0,4
5055,Brazil,2014 FIFA World Cup,7',7,0,4
5056,Brazil,2014 FIFA World Cup,69',69,0,4
5057,Colombia,2014 FIFA World Cup,80',80,0,6
5058,Argentina,2014 FIFA World Cup,8',8,0,4
5059,Germany,2014 FIFA World Cup,11',11,0,4
5060,Germany,2014 FIFA World Cup,23',23,0,4
5061,Germany,2014 FIFA World Cup,24',24,0,4
5062,Germany,2014 FIFA World Cup,26',26,0,4
5063,Germany,2014 FIFA World Cup,29',29,0,4
5064,Germany,2014 FIFA World Cup,69',69,0,4
5065,Germany,2014 FIFA World Cup,79',79,0,4
5066,Brazil,2014 FIFA World Cup,90',90,0,4
5067,Netherlands,2014 FIFA World Cup,3',3,0,6
5068,Netherlands,2014 FIFA World Cup,17',17,0,4
5069,Netherlands,2014 FIFA World Cup,90'+1',90,1,4
5070,Germany,2014 FIFA World Cup,113',113,0,4
5071,Russia,2018 FIFA World Cup,12',12,0,4
5072,Russia,2018 FIFA World Cup,43',43,0,4
5073,Russia,2018 FIFA World Cup,71',71,0,4
5074,Russia,2018 FIFA World Cup,90'+1',90,1,4
5075,Russia,2018 FIFA World Cup,90'+4',90,4,4
5076,Uruguay,2018 FIFA World Cup,89',89,0,4
5077,Iran,2018 FIFA World Cup,90'+5',90,5,5
5078,Portugal,2018 FIFA World Cup,4',4,0,6
5079,Spain,2018 FIFA World Cup,24',24,0,4
5080,Portugal,2018 FIFA World Cup,44',44,0,4
5081,Spain,2018 FIFA World Cup,55',55,0,4
5082,Spain,2018 FIFA World Cup,58',58,0,4
5083,Portugal,2018 FIFA World Cup,88',88,0,4
5084,France,2018 FIFA World Cup,58',58,0,6
5085,Australia,2018 FIFA World Cup,62',62,0,6
5086,France,2018 FIFA World Cup,81',81,0,5
5087,Argentina,2018 FIFA World Cup,19',19,0,4
5088,Iceland,2018 FIFA World Cup,23',23,0,4
5089,Denmark,2018 FIFA World Cup,59',59,0,4
5090,Croatia,2018 FIFA World Cup,32',32,0,5
5091,Croatia,2018 FIFA World Cup,71',71,0,6
5092,Serbia,2018 FIFA World Cup,56',56,0,4
5093,Mexico,2018 FIFA World Cup,35',35,0,4
5094,Brazil,2018 FIFA World Cup,20',20,0,4
5095,Switzerland,2018 FIFA World Cup,50',50,0,4
5096,Sweden,2018 FIFA World Cup,65',65,0,6
5097,Belgium,2018 FIFA World Cup,47',47,0,4
5098,Belgium,2018 FIFA World Cup,69',69,0,4
5099,Belgium,2018 FIFA World Cup,75',75,0,4
5100,England,2018 FIFA World Cup,11',11,0,4
5101,Tunisia,2018 FIFA World Cup,35',35,0,6
5102,England,2018 FIFA World Cup,90'+1',90,1,4
5103,Japan,2018 FIFA World Cup,6',6,0,6
5104,Colombia,2018 FIFA World Cup,39',39,0,4
5105,Japan,2018 FIFA World Cup,73',73,0,4
5106,Senegal,2018 FIFA World Cup,37',37,0,5
5107,Senegal,2018 FIFA World Cup,60',60,0,4
5108,Poland,2018 FIFA World Cup,86',86,0,4
5109,Russia,2018 FIFA World Cup,47',47,0,5
5110,Russia,2018 FIFA World Cup,59',59,0,4
5111,Russia,2018 FIFA World Cup,62',62,0,4
5112,Egypt,2018 FIFA World Cup,73',73,0,6
5113,Portugal,2018 FIFA World Cup,4',4,0,4
5114,Uruguay,2018 FIFA World Cup,23',23,0,4
5115,Spain,2018 FIFA World Cup,54',54,0,4
5116,Denmark,2018 FIFA World Cup,7',7,0,4
5117,Australia,2018 FIFA World Cup,38',38,0,6
5118,France,2018 FIFA World Cup,34',34,0,4
5119,Croatia,2018 FIFA World Cup,53',53,0,4
5120,Croatia,2018 FIFA World Cup,80',80,0,4
5121,Croatia,2018 FIFA World Cup,90'+1',90,1,4
5122,Brazil,2018 FIFA World Cup,90'+1',90,1,4
5123,Brazil,2018 FIFA World Cup,90'+7',90,7,4
5124,Nigeria,2018 FIFA World Cup,49',49,0,4
5125,Nigeria,2018 FIFA World Cup,75',75,0,4
5126,Serbia,2018 FIFA World Cup,5',5,0,4
5127,Switzerland,2018 FIFA World Cup,52',52,0,4
5128,Switzerland,2018 FIFA World Cup,90',90,0,4
5129,Belgium,2018 FIFA World Cup,6',6,0,6
5130,Belgium,2018 FIFA World Cup,16',16,0,4
5131,Tunisia,2018 FIFA World Cup,18',18,0,4
5132,Belgium,2018 FIFA World Cup,45'+3',45,3,4
5133,Belgium,2018 FIFA World Cup,51',51,0,4
5134,Belgium,2018 FIFA World Cup,90',90,0,4
5135,Tunisia,2018 FIFA World Cup,90'+3',90,3,4
5136,Mexico,2018 FIFA World Cup,26',26,0,6
5137,Mexico,2018 FIFA World Cup,66',66,0,4
5138,South Korea,2018 FIFA World Cup,90'+3',90,3,4
5139,Sweden,2018 FIFA World Cup,32',32,0,4
5140,Germany,2018 FIFA World Cup,48',48,0,4
5141,Germany,2018 FIFA World Cup,90'+5',90,5,4
5142,England,2018 FIFA World Cup,8',8,0,4
5143,England,2018 FIFA World Cup,22',22,0,6
5144,England,2018 FIFA World Cup,36',36,0,4
5145,England,2018 FIFA World Cup,40',40,0,4
5146,England,2018 FIFA World Cup,45'+1',45,1,6
5147,England,2018 FIFA World Cup,62',62,0,4
5148,Panama,2018 FIFA World Cup,78',78,0,4
5149,Senegal,2018 FIFA World Cup,11',11,0,4
5150,Japan,2018 FIFA World Cup,34',34,0,4
5151,Senegal,2018 FIFA World Cup,71',71,0,4
5152,Japan,2018 FIFA World Cup,78',78,0,4
5153,Colombia,2018 FIFA World Cup,40',40,0,4
5154,Colombia,2018 FIFA World Cup,70',70,0,4
5155,Colombia,2018 FIFA World Cup,75',75,0,4
5156,Egypt,2018 FIFA World Cup,22',22,0,4
5157,Saudi Arabia,2018 FIFA World Cup,45'+6',45,6,6
5158,Saudi Arabia,2018 FIFA World Cup,90'+5',90,5,4
5159,Uruguay,2018 FIFA World Cup,10',10,0,4
5160,Uruguay,2018 FIFA World Cup,23',23,0,5
5161,Uruguay,2018 FIFA World Cup,90',90,0,4
5162,Morocco,2018 FIFA World Cup,14',14,0,4
5163,Spain,2018 FIFA World Cup,19',19,0,4
5164,Morocco,2018 FIFA World Cup,81',81,0,4
5165,Spain,2018 FIFA World Cup,90'+1',90,1,4
5166,Portugal,2018 FIFA World Cup,45',45,0,4
5167,Iran,2018 FIFA World Cup,90'+3',90,3,6
5168,Peru,2018 FIFA World Cup,18',18,0,4
5169,Peru,2018 FIFA World Cup,50',50,0,4
5170,Croatia,2018 FIFA World Cup,53',53,0,4
5171,Iceland,2018 FIFA World Cup,76',76,0,6
5172,Croatia,2018 FIFA World Cup,90',90,0,4
5173,Argentina,2018 FIFA World Cup,14',14,0,4
5174,Nigeria,2018 FIFA World Cup,51',51,0,6
5175,Argentina,2018 FIFA World Cup,86',86,0,4
5176,South Korea,2018 FIFA World Cup,90'+2',90,2,4
5177,South Korea,2018 FIFA World Cup,90'+6',90,6,4
5178,Sweden,2018 FIFA World Cup,50',50,0,4
5179,Sweden,2018 FIFA World Cup,62',62,0,6
5180,Sweden,2018 FIFA World Cup,74',74,0,5
5181,Brazil,2018 FIFA World Cup,36',36,0,4
5182,Brazil,2018 FIFA World Cup,68',68,0,4
5183,Switzerland,2018 FIFA World Cup,31',31,0,4
5184,Costa Rica,2018 FIFA World Cup,56',56,0,4
5185,Switzerland,2018 FIFA World Cup,88',88,0,4
5186,Costa Rica,2018 FIFA World Cup,90'+3',90,3,5
5187,Poland,2018 FIFA World Cup,59',59,0,4
5188,Colombia,2018 FIFA World Cup,74',74,0,4
5189,Belgium,2018 FIFA World Cup,51',51,0,4
5190,Panama,2018 FIFA World Cup,33',33,0,5
5191,Tunisia,2018 FIFA World Cup,51',51,0,4
5192,Tunisia,2018 FIFA World Cup,66',66,0,4
5193,France,2018 FIFA World Cup,13',13,0,6
5194,Argentina,2018 FIFA World Cup,41',41,0,4
5195,Argentina,2018 FIFA World Cup,48',48,0,4
5196,France,2018 FIFA World Cup,57',57,0,4
5197,France,2018 FIFA World Cup,64',64,0,4
5198,France,2018 FIFA World Cup,68',68,0,4
5199,Argentina,2018 FIFA World Cup,90'+3',90,3,4
5200,Uruguay,2018 FIFA World Cup,7',7,0,4
5201,Portugal,2018 FIFA World Cup,55',55,0,4
5202,Uruguay,2018 FIFA World Cup,62',62,0,4
5203,Spain,2018 FIFA World Cup,12',12,0,5
5204,Russia,2018 FIFA World Cup,41',41,0,6
5205,Denmark,2018 FIFA World Cup,1',1,0,4
5206,Croatia,2018 FIFA World Cup,4',4,0,4
5207,Brazil,2018 FIFA World Cup,51',51,0,4
5208,Brazil,2018 FIFA World Cup,88',88,0,4
5209,Japan,2018 FIFA World Cup,48',48,0,4
5210,Japan,2018 FIFA World Cup,52',52,0,4
5211,Belgium,2018 FIFA World Cup,69',69,0,4
5212,Belgium,2018 FIFA World Cup,74',74,0,4
5213,Belgium,2018 FIFA World Cup,90'+4',90,4,4
5214,Sweden,2018 FIFA World Cup,66',66,0,4
5215,England,2018 FIFA World Cup,57',57,0,6
5216,Colombia,2018 FIFA World Cup,90'+3',90,3,4
5217,France,2018 FIFA World Cup,40',40,0,4
5218,France,2018 FIFA World Cup,61',61,0,4
5219,Belgium,2018 FIFA World Cup,13',13,0,5
5220,Belgium,2018 FIFA World Cup,31',31,0,4
5221,Brazil,2018 FIFA World Cup,76',76,0,4
5222,England,2018 FIFA World Cup,30',30,0,4
5223,England,2018 FIFA World Cup,59',59,0,4
5224,Russia,2018 FIFA World Cup,31',31,0,4
5225,Croatia,2018 FIFA World Cup,39',39,0,4
5226,Croatia,2018 FIFA World Cup,101',101,0,4
5227,Russia,2018 FIFA World Cup,115',115,0,4
5228,France,2018 FIFA World Cup,51',51,0,4
5229,England,2018 FIFA World Cup,5',5,0,4
5230,Croatia,2018 FIFA World Cup,68',68,0,4
5231,Croatia,2018 FIFA World Cup,109',109,0,4
5232,Belgium,2018 FIFA World Cup,4',4,0,4
5233,Belgium,2018 FIFA World Cup,82',82,0,4
5234,France,2018 FIFA World Cup,18',18,0,5
5235,Croatia,2018 FIFA World Cup,28',28,0,4
5236,France,2018 FIFA World Cup,38',38,0,6
5237,France,2018 FIFA World Cup,59',59,0,4
5238,France,2018 FIFA World Cup,65',65,0,4
5239,Croatia,2018 FIFA World Cup,69',69,0,4
5240,Ecuador,2022 FIFA World Cup,16',16,0,6
5241,Ecuador,2022 FIFA World Cup,31',31,0,4
5242,England,2022 FIFA World Cup,35',35,0,4
5243,England,2022 FIFA World Cup,43',43,0,4
5244,England,2022 FIFA World Cup,45'+1',45,1,4
5245,England,2022 FIFA World Cup,62',62,0,4
5246,Iran,2022 FIFA World Cup,65',65,0,4
5247,England,2022 FIFA World Cup,71',71,0,4
5248,England,2022 FIFA World Cup,90',90,0,4
5249,Iran,2022 FIFA World Cup,90'+13',90,13,6
5250,Netherlands,2022 FIFA World Cup,84',84,0,4
5251,Netherlands,2022 FIFA World Cup,90'+9',90,9,4
5252,United States,2022 FIFA World Cup,36',36,0,4
5253,Wales,2022 FIFA World Cup,82',82,0,6
5254,Argentina,2022 FIFA World Cup,10',10,0,6
5255,Saudi Arabia,2022 FIFA World Cup,48',48,0,4
5256,Saudi Arabia,2022 FIFA World Cup,53',53,0,4
5257,Australia,2022 FIFA World Cup,9',9,0,4
5258,France,2022 FIFA World Cup,27',27,0,4
5259,France,2022 FIFA World Cup,32',32,0,4
5260,France,2022 FIFA World Cup,68',68,0,4
5261,France,2022 FIFA World Cup,71',71,0,4
5262,Germany,2022 FIFA World Cup,33',33,0,6
5263,Japan,2022 FIFA World Cup,75',75,0,4
5264,Japan,2022 FIFA World Cup,83',83,0,4
5265,Spain,2022 FIFA World Cup,11',11,0,4
5266,Spain,2022 FIFA World Cup,21',21,0,4
5267,Spain,2022 FIFA World Cup,31',31,0,6
5268,Spain,2022 FIFA World Cup,54',54,0,4
5269,Spain,2022 FIFA World Cup,74',74,0,4
5270,Spain,2022 FIFA World Cup,90',90,0,4
5271,Spain,2022 FIFA World Cup,90'+2',90,2,4
5272,Belgium,2022 FIFA World Cup,44',44,0,4
5273,Switzerland,2022 FIFA World Cup,48',48,0,4
5274,Portugal,2022 FIFA World Cup,65',65,0,6
5275,Ghana,2022 FIFA World Cup,73',73,0,4
5276,Portugal,2022 FIFA World Cup,78',78,0,4
5277,Portugal,2022 FIFA World Cup,80',80,0,4
5278,Ghana,2022 FIFA World Cup,89',89,0,4
5279,Brazil,2022 FIFA World Cup,62',62,0,4
5280,Brazil,2022 FIFA World Cup,73',73,0,4
5281,Iran,2022 FIFA World Cup,90'+8',90,8,4
5282,Iran,2022 FIFA World Cup,90'+11',90,11,4
5283,Senegal,2022 FIFA World Cup,41',41,0,4
5284,Senegal,2022 FIFA World Cup,48',48,0,4
5285,Qatar,2022 FIFA World Cup,78',78,0,4
5286,Senegal,2022 FIFA World Cup,84',84,0,4
5287,Netherlands,2022 FIFA World Cup,6',6,0,4
5288,Ecuador,2022 FIFA World Cup,49',49,0,4
5289,Australia,2022 FIFA World Cup,23',23,0,4
5290,Poland,2022 FIFA World Cup,39',39,0,4
5291,Poland,2022 FIFA World Cup,82',82,0,4
5292,France,2022 FIFA World Cup,61',61,0,4
5293,Denmark,2022 FIFA World Cup,68',68,0,4
5294,France,2022 FIFA World Cup,86',86,0,4
5295,Argentina,2022 FIFA World Cup,64',64,0,4
5296,Argentina,2022 FIFA World Cup,87',87,0,4
5297,Costa Rica,2022 FIFA World Cup,81',81,0,4
5298,Morocco,2022 FIFA World Cup,73',73,0,4
5299,Morocco,2022 FIFA World Cup,90'+2',90,2,4
5300,Canada,2022 FIFA World Cup,2',2,0,4
5301,Croatia,2022 FIFA World Cup,36',36,0,4
5302,Croatia,2022 FIFA World Cup,44',44,0,4
5303,Croatia,2022 FIFA World Cup,70',70,0,4
5304,Croatia,2022 FIFA World Cup,90'+4',90,4,4
5305,Spain,2022 FIFA World Cup,62',62,0,4
5306,Germany,2022 FIFA World Cup,83',83,0,4
5307,Cameroon,2022 FIFA World Cup,29',29,0,4
5308,Serbia,2022 FIFA World Cup,45'+1',45,1,4
5309,Serbia,2022 FIFA World Cup,45'+3',45,3,4
5310,Serbia,2022 FIFA World Cup,53',53,0,4
5311,Cameroon,2022 FIFA World Cup,63',63,0,4
5312,Cameroon,2022 FIFA World Cup,66',66,0,4
5313,Ghana,2022 FIFA World Cup,24',24,0,4
5314,Ghana,2022 FIFA World Cup,34',34,0,4
5315,South Korea,2022 FIFA World Cup,58',58,0,4
5316,South Korea,2022 FIFA World Cup,61',61,0,4
5317,Ghana,2022 FIFA World Cup,68',68,0,4
5318,Brazil,2022 FIFA World Cup,83',83,0,4
5319,Portugal,2022 FIFA World Cup,54',54,0,4
5320,Portugal,2022 FIFA World Cup,90'+3',90,3,6
