,minute_regulation,match_id,player_id,family_name,given_name,Event
1646,31,M-2006-41,P-01620,Gattuso,Gennaro,2
1647,35,M-2006-41,P-03423,Polák,Jan,2
1648,45,M-2006-41,P-03423,Polák,Jan,1
1649,5,M-2006-42,P-09638,Essien,Michael,2
1650,7,M-2006-42,P-09160,Lewis,Eddie,2
1651,32,M-2006-42,P-04548,Shilla,Illiasu,2
1652,81,M-2006-42,P-00540,Mensah,John,2
1653,90,M-2006-42,P-09890,Appiah,Stephen,2
1654,32,M-2006-43,P-00312,Šimić,Dario,2
1655,38,M-2006-43,P-07686,Tudor,Igor,2
1656,61,M-2006-43,P-01596,Šimunić,Josip,2
1657,70,M-2006-43,P-02516,Pletikosa,Stipe,2
1658,81,M-2006-43,P-06080,Emerton,Brett,2
1659,85,M-2006-43,P-00312,Šimić,Dario,1
1660,87,M-2006-43,P-06080,Emerton,Brett,1
1661,90,M-2006-43,P-01596,Šimunić,Josip,1
1662,40,M-2006-44,P-01041,Kaji,Akira,2
1663,44,M-2006-44,P-07127,Gilberto,not applicable,2
1664,27,M-2006-45,P-04627,Al-Jaber,Sami,2
1665,30,M-2006-45,P-05607,Albelda,David,2
1666,35,M-2006-45,P-04341,Reyes,José Antonio,2
1667,75,M-2006-45,P-00806,Marchena,Carlos,2
1668,77,M-2006-45,P-06650,Al-Temyat,Nawaf,2
1669,9,M-2006-46,P-06035,Jaziri,Ziad,2
1670,18,M-2006-46,P-04245,Sviderskyi,Vyacheslav,2
1671,43,M-2006-46,P-08106,Bouazizi,Riadh,2
1672,45,M-2006-46,P-06035,Jaziri,Ziad,1
1673,47,M-2006-46,P-01685,Shelayev,Oleh,2
1674,61,M-2006-46,P-04441,Tymoshchuk,Anatoliy,2
1675,65,M-2006-46,P-02007,Rusol,Andriy,2
1676,90,M-2006-46,P-01539,Jaïdi,Radhi,2
1677,23,M-2006-47,P-00805,Park,Chu-young,2
1678,37,M-2006-47,P-05777,Kim,Jin-kyu,2
1679,43,M-2006-47,P-01223,Senderos,Philippe,2
1680,55,M-2006-47,P-08078,Yakin,Hakan,2
1681,69,M-2006-47,P-04611,Wicky,Raphaël,2
1682,78,M-2006-47,P-07651,Choi,Jin-cheul,2
1683,78,M-2006-47,P-07558,Ahn,Jung-hwan,2
1684,80,M-2006-47,P-06947,Lee,Chun-soo,2
1685,82,M-2006-47,P-05459,Spycher,Christoph,2
1686,90,M-2006-47,P-06064,Djourou,Johan,2
1687,30,M-2006-48,P-06696,Makélélé,Claude,2
1688,38,M-2006-48,P-02988,Aziawonou,Yao,2
1689,44,M-2006-48,P-09161,Mamam,Chérif Touré,2
1690,88,M-2006-48,P-01220,Salifou,Moustapha,2
1691,27,M-2006-49,P-00715,Frings,Torsten,2
1692,28,M-2006-49,P-02033,Lučić,Teddy,2
1693,35,M-2006-49,P-02033,Lučić,Teddy,1
1694,48,M-2006-49,P-02952,Jonson,Mattias,2
1695,78,M-2006-49,P-05913,Allbäck,Marcus,2
1696,45,M-2006-50,P-01142,Heinze,Gabriel,2
1697,70,M-2006-50,P-03561,Márquez,Rafael,2
1698,82,M-2006-50,P-07105,Castro,José Antonio,2
1699,112,M-2006-50,P-06085,Sorín,Juan Pablo,2
1700,118,M-2006-50,P-09068,Torrado,Gerardo,2
1701,119,M-2006-50,P-04281,Fonseca,Francisco,2
1702,18,M-2006-51,P-06824,Terry,John,2
1703,24,M-2006-51,P-05336,Valencia,Antonio,2
1704,37,M-2006-51,P-05681,Tenorio,Carlos,2
1705,67,M-2006-51,P-03632,de la Cruz,Ulises,2
1706,78,M-2006-51,P-01040,Robinson,Paul,2
1707,82,M-2006-51,P-04836,Carragher,Jamie,2
1708,2,M-2006-52,P-02765,van Bommel,Mark,2
1709,7,M-2006-52,P-05609,Boulahrouz,Khalid,2
1710,20,M-2006-52,P-01070,Maniche,not applicable,2
1711,31,M-2006-52,P-02113,Costinha,not applicable,2
1712,45,M-2006-52,P-02113,Costinha,not applicable,1
1713,50,M-2006-52,P-04098,Petit,not applicable,2
1714,59,M-2006-52,P-01713,van Bronckhorst,Giovanni,2
1715,60,M-2006-52,P-02149,Figo,Luís,2
1716,63,M-2006-52,P-05609,Boulahrouz,Khalid,1
1717,73,M-2006-52,P-03342,Deco,not applicable,2
1718,73,M-2006-52,P-00240,Sneijder,Wesley,2
1719,74,M-2006-52,P-00228,van der Vaart,Rafael,2
1720,76,M-2006-52,P-07045,Ricardo,not applicable,2
1721,76,M-2006-52,P-05851,Valente,Nuno,2
1722,78,M-2006-52,P-03342,Deco,not applicable,1
1723,90,M-2006-52,P-01713,van Bronckhorst,Giovanni,1
1724,23,M-2006-53,P-05001,Grella,Vince,2
1725,29,M-2006-53,P-02751,Grosso,Fabio,2
1726,49,M-2006-53,P-06889,Cahill,Tim,2
1727,50,M-2006-53,P-08313,Materazzi,Marco,3
1728,61,M-2006-53,P-09369,Wilkshire,Luke,2
1729,89,M-2006-53,P-01620,Gattuso,Gennaro,2
1730,90,M-2006-53,P-04150,Zambrotta,Gianluca,2
1731,59,M-2006-54,P-02336,Barnetta,Tranquillo,2
1732,7,M-2006-55,P-09890,Appiah,Stephen,2
1733,11,M-2006-55,P-07729,Muntari,Sulley,2
1734,13,M-2006-55,P-05688,Adriano,not applicable,2
1735,29,M-2006-55,P-06399,Paintsil,John,2
1736,38,M-2006-55,P-04879,Addo,Eric,2
1737,44,M-2006-55,P-09822,Juan,not applicable,2
1738,48,M-2006-55,P-00211,Gyan,Asamoah,2
1739,81,M-2006-55,P-00211,Gyan,Asamoah,1
1740,68,M-2006-56,P-01388,Vieira,Patrick,2
1741,82,M-2006-56,P-09494,Puyol,Carles,2
1742,87,M-2006-56,P-04248,Ribéry,Franck,2
1743,90,M-2006-56,P-03294,Zidane,Zinedine,2
1744,3,M-2006-57,P-01888,Podolski,Lukas,2
1745,46,M-2006-57,P-06085,Sorín,Juan Pablo,2
1746,60,M-2006-57,P-07735,Mascherano,Javier,2
1747,88,M-2006-57,P-06058,Rodríguez,Maxi,2
1748,94,M-2006-57,P-03734,Odonkor,David,2
1749,95,M-2006-57,P-07762,Cruz,Julio,2
1750,114,M-2006-57,P-09527,Friedrich,Arne,2
1751,16,M-2006-58,P-04245,Sviderskyi,Vyacheslav,2
1752,21,M-2006-58,P-07323,Kalynychenko,Maksym,2
1753,67,M-2006-58,P-08531,Milevskyi,Artem,2
1754,30,M-2006-59,P-06824,Terry,John,2
1755,44,M-2006-59,P-04098,Petit,not applicable,2
1756,62,M-2006-59,P-03129,Rooney,Wayne,3
1757,107,M-2006-59,P-00147,Hargreaves,Owen,2
1758,111,M-2006-59,P-04031,Carvalho,Ricardo,2
1759,25,M-2006-60,P-04884,Cafu,not applicable,2
1760,45,M-2006-60,P-09822,Juan,not applicable,2
1761,45,M-2006-60,P-08490,Ronaldo,not applicable,2
1762,74,M-2006-60,P-04271,Sagnol,Willy,2
1763,75,M-2006-60,P-05789,Lúcio,not applicable,2
1764,87,M-2006-60,P-03249,Saha,Louis,2
1765,88,M-2006-60,P-08762,Thuram,Lilian,2
1766,40,M-2006-61,P-05270,Borowski,Tim,2
1767,56,M-2006-61,P-05553,Metzelder,Christoph,2
1768,90,M-2006-61,P-09267,Camoranesi,Mauro,2
1769,83,M-2006-62,P-04031,Carvalho,Ricardo,2
1770,87,M-2006-62,P-03249,Saha,Louis,2
1771,7,M-2006-63,P-00715,Frings,Torsten,2
1772,24,M-2006-63,P-06239,Costa,Ricardo,2
1773,33,M-2006-63,P-02113,Costinha,not applicable,2
1774,60,M-2006-63,P-07459,Ferreira,Paulo,2
1775,78,M-2006-63,P-03339,Schweinsteiger,Bastian,2
1776,5,M-2006-64,P-04150,Zambrotta,Gianluca,2
1777,12,M-2006-64,P-04271,Sagnol,Willy,2
1778,76,M-2006-64,P-07604,Diarra,Alou,2
1779,110,M-2006-64,P-03294,Zidane,Zinedine,3
1780,111,M-2006-64,P-01809,Malouda,Florent,2
1781,18,M-2010-01,P-02463,Juárez,Efraín,2
1782,27,M-2010-01,P-05484,Dikgacoi,Kagisho,2
1783,57,M-2010-01,P-09068,Torrado,Gerardo,2
1784,70,M-2010-01,P-00881,Masilela,Tsepo,2
1785,12,M-2010-02,P-02182,Evra,Patrice,2
1786,19,M-2010-02,P-04248,Ribéry,Franck,2
1787,59,M-2010-02,P-00776,Victorino,Mauricio,2
1788,65,M-2010-02,P-08997,Lodeiro,Nicolás,2
1789,68,M-2010-02,P-03939,Toulalan,Jérémy,2
1790,81,M-2010-02,P-08997,Lodeiro,Nicolás,1
1791,90,M-2010-02,P-05515,Lugano,Diego,2
1792,56,M-2010-03,P-05095,Torosidis,Vasilis,2
1793,41,M-2010-04,P-09997,Gutiérrez,Jonás,2
1794,77,M-2010-04,P-06269,Haruna,Lukman,2
1795,26,M-2010-05,P-05487,Milner,James,2
1796,39,M-2010-05,P-05558,Cherundolo,Steve,2
1797,47,M-2010-05,P-01654,DeMerit,Jay,2
1798,60,M-2010-05,P-04836,Carragher,Jamie,2
1799,61,M-2010-05,P-02373,Gerrard,Steven,2
1800,74,M-2010-05,P-09050,Findley,Robbie,2
1801,35,M-2010-06,P-09417,Radosavljević,Aleksandar,2
1802,59,M-2010-06,P-00635,Ghezzal,Abdelkader,2
1803,73,M-2010-06,P-00635,Ghezzal,Abdelkader,1
1804,90,M-2010-06,P-08026,Komac,Andrej,2
1805,90,M-2010-06,P-02116,Yebda,Hassan,2
1806,19,M-2010-07,P-02502,Žigić,Nikola,2
1807,26,M-2010-07,P-05543,Vorsah,Isaac,2
1808,54,M-2010-07,P-00941,Luković,Aleksandar,2
1809,74,M-2010-07,P-00941,Luković,Aleksandar,1
1810,83,M-2010-07,P-01547,Kuzmanović,Zdravko,2
1811,89,M-2010-07,P-07225,Tagoe,Prince,2
1812,12,M-2010-08,P-07823,Özil,Mesut,2
1813,24,M-2010-08,P-02486,Moore,Craig,2
1814,46,M-2010-08,P-08594,Neill,Lucas,2
1815,56,M-2010-08,P-06889,Cahill,Tim,3
1816,58,M-2010-08,P-09909,Valeri,Carl,2
1817,90,M-2010-08,P-06831,Cacau,not applicable,2
1818,44,M-2010-09,P-08835,de Jong,Nigel,2
1819,49,M-2010-09,P-09126,van Persie,Robin,2
1820,63,M-2010-09,P-01855,Kjær,Simon,2
1821,72,M-2010-10,P-02567,Nkoulou,Nicolas,2
1822,90,M-2010-10,P-08275,Abe,Yuki,2
1823,62,M-2010-11,P-02752,Cáceres,Víctor,2
1824,70,M-2010-11,P-09267,Camoranesi,Mauro,2
1825,42,M-2010-12,P-03400,Lochhead,Tony,2
1826,55,M-2010-12,P-09723,Štrba,Zdeno,2
1827,90,M-2010-12,P-06264,Reid,Winston,2
1828,7,M-2010-13,P-09829,Zokora,Didier,2
1829,21,M-2010-13,P-02880,Demel,Guy,2
1830,21,M-2010-13,P-03142,Ronaldo,Cristiano,2
1831,88,M-2010-14,P-08209,Ramires,not applicable,2
1832,4,M-2010-15,P-05824,Carmona,Carlos,2
1833,19,M-2010-15,P-02891,Fernández,Matías,2
1834,33,M-2010-15,P-05382,Palacios,Wilson,2
1835,30,M-2010-16,P-05358,Grichting,Stéphane,2
1836,73,M-2010-16,P-02389,Ziegler,Reto,2
1837,90,M-2010-16,P-01098,Benaglio,Diego,2
1838,90,M-2010-16,P-08078,Yakin,Hakan,2
1839,6,M-2010-17,P-05951,Pienaar,Steven,2
1840,42,M-2010-17,P-05484,Dikgacoi,Kagisho,2
1841,76,M-2010-17,P-00389,Khune,Itumeleng,3
1842,10,M-2010-18,P-08045,Yeom,Ki-hun,2
1843,34,M-2010-18,P-05678,Lee,Chung-yong,2
1844,54,M-2010-18,P-09997,Gutiérrez,Jonás,2
1845,55,M-2010-18,P-07735,Mascherano,Javier,2
1846,74,M-2010-18,P-01142,Heinze,Gabriel,2
1847,15,M-2010-19,P-00686,Papastathopoulos,Sokratis,2
1848,33,M-2010-19,P-07754,Kaita,Sani,3
1849,59,M-2010-19,P-01866,Tziolis,Alexandros,2
1850,88,M-2010-19,P-01777,Samaras,Georgios,2
1851,89,M-2010-19,P-04377,Obasi,Chinedu,2
1852,4,M-2010-20,P-08912,Franco,Guillermo,2
1853,45,M-2010-20,P-03939,Toulalan,Jérémy,2
1854,48,M-2010-20,P-02463,Juárez,Efraín,2
1855,49,M-2010-20,P-05117,Moreno,Héctor,2
1856,78,M-2010-20,P-03868,Abidal,Eric,2
1857,82,M-2010-20,P-05651,Rodríguez,Francisco Javier,2
1858,12,M-2010-21,P-05224,Klose,Miroslav,2
1859,18,M-2010-21,P-07563,Ivanović,Branislav,2
1860,19,M-2010-21,P-06427,Kolarov,Aleksandar,2
1861,22,M-2010-21,P-00904,Khedira,Sami,2
1862,32,M-2010-21,P-07058,Lahm,Philipp,2
1863,37,M-2010-21,P-05224,Klose,Miroslav,1
1864,57,M-2010-21,P-00664,Subotić,Neven,2
1865,59,M-2010-21,P-06299,Vidić,Nemanja,2
1866,73,M-2010-21,P-03339,Schweinsteiger,Bastian,2
1867,35,M-2010-22,P-08699,Cesar,Boštjan,2
1868,40,M-2010-22,P-09050,Findley,Robbie,2
1869,69,M-2010-22,P-06019,Šuler,Marko,2
1870,72,M-2010-22,P-00838,Kirm,Andraž,2
1871,75,M-2010-22,P-07544,Jokić,Bojan,2
1872,58,M-2010-23,P-04836,Carragher,Jamie,2
1873,85,M-2010-23,P-08229,Lacen,Mehdi,2
1874,36,M-2010-24,P-00201,van der Wiel,Gregory,2
1875,24,M-2010-25,P-09868,Kewell,Harry,3
1876,40,M-2010-25,P-07542,Addy,Lee,2
1877,79,M-2010-25,P-03618,Mensah,Jonathan,2
1878,84,M-2010-25,P-00927,Annan,Anthony,2
1879,85,M-2010-25,P-02486,Moore,Craig,2
1880,49,M-2010-26,P-08246,Bassong,Sébastien,2
1881,75,M-2010-26,P-09039,Mbia,Stéphane,2
1882,86,M-2010-26,P-00158,Sørensen,Thomas,2
1883,87,M-2010-26,P-01855,Kjær,Simon,2
1884,42,M-2010-27,P-06522,Ďurica,Ján,2
1885,45,M-2010-27,P-04393,Vera,Enrique,2
1886,47,M-2010-27,P-00735,Šesták,Stanislav,2
1887,84,M-2010-27,P-09359,Weiss,Vladimír,2
1888,14,M-2010-28,P-04170,Fallon,Rory,2
1889,28,M-2010-28,P-04678,Smith,Tommy,2
1890,87,M-2010-28,P-07075,Nelsen,Ryan,2
1891,31,M-2010-29,P-05975,Tiéné,Siaka,2
1892,75,M-2010-29,P-03607,Kader Keïta,Abdul,2
1893,85,M-2010-29,P-05356,Kaká,not applicable,2
1894,86,M-2010-29,P-03343,Tioté,Cheick,2
1895,88,M-2010-29,P-05356,Kaká,not applicable,1
1896,32,M-2010-30,P-02185,Pak,Chol-jin,2
1897,38,M-2010-30,P-01114,Mendes,Pedro,2
1898,47,M-2010-30,P-06547,Hong,Yong-jo,2
1899,70,M-2010-30,P-03301,Almeida,Hugo,2
1900,2,M-2010-31,P-00278,Suazo,Humberto,2
1901,18,M-2010-31,P-09985,Nkufo,Blaise,2
1902,22,M-2010-31,P-05824,Carmona,Carlos,2
1903,25,M-2010-31,P-08929,Ponce,Waldo,2
1904,31,M-2010-31,P-09041,Behrami,Valon,3
1905,48,M-2010-31,P-02336,Barnetta,Tranquillo,2
1906,60,M-2010-31,P-02891,Fernández,Matías,2
1907,60,M-2010-31,P-00243,Inler,Gökhan,2
1908,61,M-2010-31,P-06698,Medel,Gary,2
1909,90,M-2010-31,P-07689,Valdivia,Jorge,2
1910,8,M-2010-32,P-00757,Turcios,Danilo,2
1911,38,M-2010-32,P-01829,Izaguirre,Emilio,2
1912,25,M-2010-33,P-07517,Gourcuff,Yoann,3
1913,71,M-2010-33,P-01428,Diaby,Abou,2
1914,68,M-2010-34,P-03650,Fucile,Jorge,2
1915,77,M-2010-34,P-07209,Hernández,Javier,2
1916,86,M-2010-34,P-04748,Castro,Israel,2
1917,30,M-2010-35,P-03541,Katsouranis,Kostas,2
1918,76,M-2010-35,P-09152,Bolatti,Mario,2
1919,31,M-2010-36,P-04841,Enyeama,Vincent,2
1920,37,M-2010-36,P-04377,Obasi,Chinedu,2
1921,42,M-2010-36,P-09151,Yussuf,Ayila,2
1922,68,M-2010-36,P-06230,Kim,Nam-il,2
1923,40,M-2010-37,P-07544,Jokić,Bojan,2
1924,48,M-2010-37,P-02713,Johnson,Glen,2
1925,79,M-2010-37,P-06481,Birsa,Valter,2
1926,81,M-2010-37,P-02997,Dedić,Zlatko,2
1927,12,M-2010-38,P-02116,Yebda,Hassan,2
1928,62,M-2010-38,P-06245,Altidore,Jozy,2
1929,76,M-2010-38,P-09515,Yahia,Antar,2
1930,83,M-2010-38,P-08229,Lacen,Mehdi,2
1931,90,M-2010-38,P-09664,Beasley,DaMarcus,2
1932,90,M-2010-38,P-09515,Yahia,Antar,1
1933,18,M-2010-39,P-00941,Luković,Aleksandar,2
1934,49,M-2010-39,P-01576,Beauchamp,Michael,2
1935,50,M-2010-39,P-09369,Wilkshire,Luke,2
1936,59,M-2010-39,P-01271,Ninković,Miloš,2
1937,67,M-2010-39,P-06080,Emerton,Brett,2
1938,40,M-2010-40,P-05170,Ayew,André,2
1939,43,M-2010-40,P-05090,Müller,Thomas,2
1940,10,M-2010-41,P-02752,Cáceres,Víctor,2
1941,41,M-2010-41,P-00564,Santa Cruz,Roque,2
1942,56,M-2010-41,P-07075,Nelsen,Ryan,2
1943,16,M-2010-42,P-09723,Štrba,Zdeno,2
1944,31,M-2010-42,P-08335,Cannavaro,Fabio,2
1945,40,M-2010-42,P-08151,Vittek,Róbert,2
1946,50,M-2010-42,P-08924,Pekarík,Peter,2
1947,67,M-2010-42,P-00979,Chiellini,Giorgio,2
1948,76,M-2010-42,P-06461,Pepe,Simone,2
1949,82,M-2010-42,P-02122,Mucha,Ján,2
1950,83,M-2010-42,P-08208,Quagliarella,Fabio,2
1951,17,M-2010-43,P-05728,Kuyt,Dirk,2
1952,25,M-2010-43,P-02567,Nkoulou,Nicolas,2
1953,65,M-2010-43,P-00228,van der Vaart,Rafael,2
1954,70,M-2010-43,P-01713,van Bronckhorst,Giovanni,2
1955,81,M-2010-43,P-09039,Mbia,Stéphane,2
1956,12,M-2010-44,P-02015,Endō,Yasuhito,2
1957,26,M-2010-44,P-00441,Nagatomo,Yuto,2
1958,29,M-2010-44,P-04778,Krøldrup,Per,2
1959,48,M-2010-44,P-04074,Poulsen,Christian,2
1960,66,M-2010-44,P-03820,Bendtner,Nicklas,2
1961,15,M-2010-46,P-07106,Fabiano,Luís,2
1962,25,M-2010-46,P-01575,Duda,not applicable,2
1963,25,M-2010-46,P-09822,Juan,not applicable,2
1964,31,M-2010-46,P-00362,Tiago,not applicable,2
1965,40,M-2010-46,P-00554,Pepe,not applicable,2
1966,43,M-2010-46,P-08226,Melo,Felipe,2
1967,45,M-2010-46,P-07099,Coentrão,Fábio,2
1968,15,M-2010-47,P-06698,Medel,Gary,2
1969,19,M-2010-47,P-08929,Ponce,Waldo,2
1970,21,M-2010-47,P-08915,Estrada,Marco,2
1971,37,M-2010-47,P-08915,Estrada,Marco,1
1972,4,M-2010-48,P-03044,Thomas,Hendry,2
1973,34,M-2010-48,P-00342,Fernandes,Gélson,2
1974,58,M-2010-48,P-00882,Suazo,David,2
1975,64,M-2010-48,P-08099,Chávez,Osman,2
1976,89,M-2010-48,P-05382,Palacios,Wilson,2
1977,38,M-2010-49,P-03853,Kim,Jung-woo,2
1978,69,M-2010-49,P-07601,Cha,Du-ri,2
1979,83,M-2010-49,P-07777,Cho,Yong-hyung,2
1980,7,M-2010-50,P-06202,Clark,Ricardo,2
1981,18,M-2010-50,P-05558,Cherundolo,Steve,2
1982,61,M-2010-50,P-03618,Mensah,Jonathan,2
1983,68,M-2010-50,P-03502,Bocanegra,Carlos,2
1984,90,M-2010-50,P-05170,Ayew,André,2
1985,47,M-2010-51,P-09527,Friedrich,Arne,2
1986,81,M-2010-51,P-02713,Johnson,Glen,2
1987,28,M-2010-52,P-03561,Márquez,Rafael,2
1988,31,M-2010-53,P-04780,Robben,Arjen,2
1989,40,M-2010-53,P-02258,Kucka,Juraj,2
1990,72,M-2010-53,P-05980,Kopúnek,Kamil,2
1991,84,M-2010-53,P-09132,Škrtel,Martin,2
1992,90,M-2010-53,P-08811,Stekelenburg,Maarten,2
1993,30,M-2010-54,P-05356,Kaká,not applicable,2
1994,47,M-2010-54,P-05586,Vidal,Arturo,2
1995,68,M-2010-54,P-04181,Fuentes,Ismael,2
1996,72,M-2010-54,P-08209,Ramires,not applicable,2
1997,80,M-2010-54,P-03758,Millar,Rodrigo,2
1998,58,M-2010-55,P-07398,Matsui,Daisuke,2
1999,72,M-2010-55,P-00441,Nagatomo,Yuto,2
2000,90,M-2010-55,P-06655,Honda,Keisuke,2
2001,113,M-2010-55,P-02015,Endō,Yasuhito,2
2002,118,M-2010-55,P-03428,Riveros,Cristian,2
2003,74,M-2010-56,P-05449,Alonso,Xabi,2
2004,80,M-2010-56,P-00362,Tiago,not applicable,2
2005,89,M-2010-56,P-06239,Costa,Ricardo,3
2006,14,M-2010-57,P-02199,Heitinga,John,2
2007,37,M-2010-57,P-06494,Bastos,Michel,2
2008,47,M-2010-57,P-00201,van der Wiel,Gregory,2
2009,64,M-2010-57,P-08835,de Jong,Nigel,2
2010,73,M-2010-57,P-08226,Melo,Felipe,3
2011,76,M-2010-57,P-09347,Ooijer,André,2
2012,20,M-2010-58,P-03650,Fucile,Jorge,2
2013,48,M-2010-58,P-01132,Arévalo Ríos,Egidio,2
2014,54,M-2010-58,P-06399,Paintsil,John,2
2015,59,M-2010-58,P-01857,Pérez,Diego,2
2016,77,M-2010-58,P-08501,Sarpei,Hans,2
2017,93,M-2010-58,P-00540,Mensah,John,2
2018,120,M-2010-58,P-01740,Suárez,Luis,3
2019,11,M-2010-59,P-02052,Otamendi,Nicolás,2
2020,35,M-2010-59,P-05090,Müller,Thomas,2
2021,80,M-2010-59,P-07735,Mascherano,Javier,2
2022,57,M-2010-60,P-08653,Piqué,Gerard,2
2023,59,M-2010-60,P-02449,Alcaraz,Antolín,2
2024,59,M-2010-60,P-02752,Cáceres,Víctor,2
2025,63,M-2010-60,P-00986,Busquets,Sergio,2
2026,71,M-2010-60,P-03829,Morel,Claudio,2
2027,88,M-2010-60,P-05801,Santana,Jonathan,2
2028,21,M-2010-61,P-08564,Pereira,Maxi,2
2029,29,M-2010-61,P-05854,Cáceres,Martín,2
2030,29,M-2010-61,P-00240,Sneijder,Wesley,2
2031,78,M-2010-61,P-05609,Boulahrouz,Khalid,2
2032,90,M-2010-61,P-02765,van Bommel,Mark,2
2033,5,M-2010-63,P-00009,Aogo,Dennis,2
2034,7,M-2010-63,P-06831,Cacau,not applicable,2
2035,61,M-2010-63,P-01857,Pérez,Diego,2
2036,90,M-2010-63,P-09527,Friedrich,Arne,2
2037,15,M-2010-64,P-09126,van Persie,Robin,2
2038,16,M-2010-64,P-09494,Puyol,Carles,2
2039,22,M-2010-64,P-02765,van Bommel,Mark,2
2040,23,M-2010-64,P-03356,Ramos,Sergio,2
2041,28,M-2010-64,P-08835,de Jong,Nigel,2
2042,54,M-2010-64,P-01713,van Bronckhorst,Giovanni,2
2043,57,M-2010-64,P-02199,Heitinga,John,2
2044,67,M-2010-64,P-07311,Capdevila,Joan,2
2045,84,M-2010-64,P-04780,Robben,Arjen,2
2046,109,M-2010-64,P-02199,Heitinga,John,1
2047,111,M-2010-64,P-00201,van der Wiel,Gregory,2
2048,117,M-2010-64,P-01291,Mathijsen,Joris,2
2049,118,M-2010-64,P-02250,Iniesta,Andrés,2
2050,120,M-2010-64,P-04975,Xavi,not applicable,2
2051,27,M-2014-01,P-04984,Neymar,not applicable,2
2052,65,M-2014-01,P-06956,Ćorluka,Vedran,2
2053,69,M-2014-01,P-02919,Lovren,Dejan,2
2054,88,M-2014-01,P-07859,Gustavo,Luiz,2
2055,57,M-2014-02,P-05117,Moreno,Héctor,2
2056,77,M-2014-02,P-07008,Nounkeu,Dany,2
2057,25,M-2014-03,P-06637,de Guzmán,Jonathan,2
2058,41,M-2014-03,P-01168,de Vrij,Stefan,2
2059,65,M-2014-03,P-08599,Casillas,Iker,2
2060,66,M-2014-03,P-09126,van Persie,Robin,2
2061,44,M-2014-04,P-06889,Cahill,Tim,2
2062,58,M-2014-04,P-02069,Jedinak,Mile,2
2063,67,M-2014-04,P-08812,Milligan,Mark,2
2064,86,M-2014-04,P-03431,Aránguiz,Charles,2
2065,26,M-2014-05,P-07650,Sánchez,Carlos,2
2066,52,M-2014-05,P-00686,Papastathopoulos,Sokratis,2
2067,55,M-2014-05,P-01775,Salpingidis,Dimitris,2
2068,50,M-2014-06,P-05515,Lugano,Diego,2
2069,56,M-2014-06,P-03850,Gargano,Walter,2
2070,81,M-2014-06,P-05854,Cáceres,Martín,2
2071,90,M-2014-06,P-08564,Pereira,Maxi,3
2072,90,M-2014-07,P-03047,Sterling,Raheem,2
2073,23,M-2014-08,P-01475,Yoshida,Maya,2
2074,54,M-2014-08,P-08046,Bamba,Sol,2
2075,58,M-2014-08,P-09829,Zokora,Didier,2
2076,64,M-2014-08,P-03068,Morishige,Masato,2
2077,53,M-2014-09,P-03158,Paredes,Juan Carlos,2
2078,84,M-2014-09,P-06064,Djourou,Johan,2
2079,7,M-2014-10,P-02182,Evra,Patrice,2
2080,28,M-2014-10,P-06623,Pogba,Paul,2
2081,28,M-2014-10,P-05382,Palacios,Wilson,2
2082,43,M-2014-10,P-05382,Palacios,Wilson,1
2083,45,M-2014-10,P-01412,Cabaye,Yohan,2
2084,53,M-2014-10,P-09135,García,Boniek,2
2085,83,M-2014-10,P-00547,Garrido,Luis,2
2086,25,M-2014-11,P-01625,Rojo,Marcos,2
2087,63,M-2014-11,P-04531,Spahić,Emir,2
2088,11,M-2014-12,P-02799,Pereira,João,2
2089,37,M-2014-12,P-00554,Pepe,not applicable,3
2090,75,M-2014-13,P-06356,Teymourian,Andranik,2
2091,30,M-2014-14,P-04227,Rabiu,Mohammed,2
2092,90,M-2014-14,P-07729,Muntari,Sulley,2
2093,24,M-2014-15,P-06349,Vertonghen,Jan,2
2094,34,M-2014-15,P-05589,Bentaleb,Nabil,2
2095,45,M-2014-16,P-08209,Ramires,not applicable,2
2096,59,M-2014-16,P-00449,Aguilar,Paul,2
2097,62,M-2014-16,P-06270,Vázquez,José Juan,2
2098,79,M-2014-16,P-07761,Silva,Thiago,2
2099,13,M-2014-17,P-04714,Son,Heung-min,2
2100,30,M-2014-17,P-06363,Ki,Sung-yueng,2
2101,49,M-2014-17,P-01463,Shatov,Oleg,2
2102,90,M-2014-17,P-06436,Koo,Ja-cheol,2
2103,43,M-2014-18,P-06889,Cahill,Tim,2
2104,47,M-2014-18,P-09126,van Persie,Robin,2
2105,26,M-2014-19,P-05586,Vidal,Arturo,2
2106,41,M-2014-19,P-05449,Alonso,Xabi,2
2107,61,M-2014-19,P-00338,Mena,Eugenio,2
2108,40,M-2014-20,P-08149,Song,Alex,3
2109,89,M-2014-20,P-08200,Eduardo,not applicable,2
2110,55,M-2014-21,P-09829,Zokora,Didier,2
2111,90,M-2014-21,P-03343,Tioté,Cheick,2
2112,9,M-2014-22,P-07625,Godín,Diego,2
2113,68,M-2014-22,P-02373,Gerrard,Steven,2
2114,12,M-2014-23,P-04090,Hasebe,Makoto,2
2115,27,M-2014-23,P-03541,Katsouranis,Kostas,2
2116,38,M-2014-23,P-03541,Katsouranis,Kostas,1
2117,55,M-2014-23,P-01777,Samaras,Georgios,2
2118,89,M-2014-23,P-05095,Torosidis,Vasilis,2
2119,69,M-2014-24,P-01686,Balotelli,Mario,2
2120,71,M-2014-24,P-01950,Cubero,José Miguel,2
